lang	byte_coef_nllb	char_coef_nllb	bytes_per_char_nllb	char_entropy_nllb	char_entropy_flores_20lines	char_entropy_flores_200lines	char_entropy_flores_2000lines	char_coef_flores_20lines	byte_coef_flores_20lines	bytes_per_char_flores_20lines	char_coef_flores_200lines	byte_coef_flores_200lines	bytes_per_char_flores_200lines	char_coef_flores_2000lines	byte_coef_flores_2000lines	bytes_per_char_flores_2000lines	iso	script_name	bytes_per_char_bible_whole	char_entropy_bible_whole	char_coef_bible_whole	byte_coef_bible_whole	bytes_per_char_bible_one	char_entropy_bible_one	char_coef_bible_one	byte_coef_bible_one	writing_type	bytes_per_char_udhr	char_entropy_udhr	family	n_phonemes	char_coef_udhr	byte_coef_udhr	char_entropy	bytes_per_char	char_coef	byte_coef	source
gym_latn																	gym	latn	1.068758133	4.2437869287289125	1.776307509	1.896043519	1.0697530597240843	4.234627474041998	1.859180523	1.986452302	alphabet			Chibchan				4.2437869287289125	1.068758133	1.776307509	1.896043519	bible
gyr_latn																	gyr	latn	1.082585988096478	4.523371651259393	1.186620194	1.282994674	1.0829152676278886	4.516744431402255	1.221255588	1.320912602	alphabet				26.0			4.523371651259393	1.082585988096478	1.186620194	1.282994674	bible
hak_latn																	hak	latn									alphabet	1.0	2.822196201132434	Sino-Tibetan	34.75	1.419784106	1.419784106					
hat_latn	0.9657950702301386	0.9416391874774268	1.024637225885078	4.435073166540011	4.548202298028681	4.499988299011381	4.446491822451368	0.9189791627184568	0.9439897586114664	1.028003460148922	0.9189791627184568	0.9439897586114664	1.028003460148922	0.9189791627184568	0.9439897586114664	1.028003460148922	hat	latn	1.0261716729861994	4.416139636406716	1.013388045	1.038595689	1.0273494144979964	4.411597383423429	1.031309298	1.058230206	alphabet	1.017632241813602	3.024028312662442	other		0.997487437	1.015075377	4.435073166540011	1.024637225885078	0.9416391874774268	0.9657950702301386	nllb
hau_latn	1.1765294417859935	1.165028423350147	1.0106668271912087	4.360944467	4.376721323149092	4.274667577177056	4.203038377	1.0634493907143996	1.0746435238273206	1.0114942108515002	1.0634493907143996	1.0746435238273206	1.0114942108515002	1.0634493907143996	1.0746435238273206	1.0114942108515002	hau	latn	1.0365900488233035	4.218646644999175	0.959515467	0.993367009	1.0385670770082824	4.218323820340687	0.958165825	0.993912771	alphabet			Afro-Asiatic	50.75			4.360944467	1.0106668271912087	1.165028423350147	1.1765294417859935	nllb
haw_latn																	haw	latn	1.000365127456149	3.646567223529737	1.115672709	1.114669379	1.0004012956115458	3.647761171408896	1.122021034	1.121110156	alphabet			Austronesian	16.0			3.646567223529737	1.000365127456149	1.115672709	1.114669379	bible
hch_latn																	hch	latn	1.0751089474078095	4.185501527764304	1.192618496	1.280574158	1.076333226286366	4.185387787799153	1.226811501	1.318856757	alphabet			Uto-Aztecan	25.0			4.185501527764304	1.0751089474078095	1.192618496	1.280574158	bible
hea_latn																	hea	latn									alphabet	1.0	2.921211062420995			1.231714126	1.231714126					
heb_hebr	1.3554771831483516	0.7794299746958244	1.7557021602742984	4.747611957	4.643294366889815	4.571128238176446	4.4980703306471135	0.7721558843774327	1.3821777545026608	1.791631436969038	0.7721558843774327	1.3821777545026608	1.791631436969038	0.7721558843774327	1.3821777545026608	1.791631436969038	heb	hebr	1.7845086878606784	4.172576569985623	0.579787027	1.033327238	1.7856505368846745	4.192742627131545	0.576576721	1.028316054	abjad			Afro-Asiatic	27.33333333333333			4.747611957	1.7557021602742984	0.7794299746958244	1.3554771831483516	nllb
heg_latn																	heg	latn	1.0121716540723642	4.128187768482171	1.478239278	1.494340701	1.0116758858616115	4.120477020454764	1.521877915	1.537780169	alphabet							4.128187768482171	1.0121716540723642	1.478239278	1.494340701	bible
hil_latn																	hil	latn									alphabet	1.0	2.7341758215306227	Austronesian	25.0	1.201935604	1.201935604					
hin_deva	2.370151127506105	0.9562330987962804	2.521403911068018	5.086027364452879	4.966726884934024	4.9538312727115565	4.944708781585158	0.9920777509344958	2.546371713387172	2.5710553629829818	0.9920777509344958	2.546371713387172	2.5710553629829818	0.9920777509344958	2.546371713387172	2.5710553629829818	hin	deva	2.5385212956395447	4.847166616940109	1.016358589	2.576786816	2.5423964218455746	4.854259165876809	1.024667932	2.601953053	abugida			Indo-European	68.4			5.086027364452879	2.521403911068018	0.9562330987962804	2.370151127506105	nllb
hix_latn																	hix	latn	1.048138448516854	4.098402888518943	2.125229714	2.224719435	1.0476431313461247	4.092583342754192	2.289269289	2.395428957	alphabet			Cariban	23.0			4.098402888518943	1.048138448516854	2.125229714	2.224719435	bible
hla_latn																	hla	latn	1.0160577783416904	3.9902384588118895	1.388857485	1.409375786	1.0160165259645744	3.993910623469693	1.436239668	1.45747372	alphabet			Austronesian				3.9902384588118895	1.0160577783416904	1.388857485	1.409375786	bible
hlt_latn																	hlt	latn	1.0130642117498354	4.070666791835737	1.035648817	1.047852621	1.0121117283467649	4.073216673941243	1.027642878	1.038828168	alphabet							4.070666791835737	1.0130642117498354	1.035648817	1.047852621	bible
hmo_latn																	hmo	latn	1.013371298164052	3.961434894258008	1.295637786	1.311302599	1.0134100897855969	3.9638470873314064	1.32266909	1.338780787	alphabet							3.961434894258008	1.013371298164052	1.295637786	1.311302599	bible
hms_latn																	hms	latn									alphabet	1.0	2.885295400004793			1.015912898	1.015912898					
hna_latn																	hna	latn									alphabet	1.128354827466016	3.1682592724163965	Afro-Asiatic	50.0	1.067932254	1.205006514					
hne_deva	2.1654107015509894	0.8875190650093284	2.520688828117684	5.054291444133701	4.970890423887305	4.934056371260575	4.937919179759554	0.9604032040679032	2.462342100638445	2.565482841827398	0.9604032040679032	2.462342100638445	2.565482841827398	0.9604032040679032	2.462342100638445	2.565482841827398	hne	deva									abugida			Indo-European				5.054291444133701	2.520688828117684	0.8875190650093284	2.1654107015509894	nllb
hng_latn																	hng	latn									alphabet	1.0941205533596838	3.189954106454365			1.130094919	1.236460078					
hni_latn																	hni	latn									alphabet	1.0001850138760406	3.0132914962030326	Sino-Tibetan		1.005955704	1.00614182					
hns_latn																	hns	latn	1.0145157393479802	4.126834032317243	1.174568665	1.190112226	1.0132129846120386	4.121696944615307	1.182967227	1.197144303	alphabet							4.126834032317243	1.0145157393479802	1.174568665	1.190112226	bible
hop_latn																	hop	latn	1.0863128656098795	4.491926398884166	1.127110906	1.222847478	1.086942615370709	4.4952216512183965	1.15636156	1.255374509	alphabet			Uto-Aztecan	38.5			4.491926398884166	1.0863128656098795	1.127110906	1.222847478	bible
hot_latn																	hot	latn	1.1701458596484804	4.319165605599711	1.125138171	1.314911659	1.172376450007289	4.3233037042846005	1.158226932	1.356231379	alphabet							4.319165605599711	1.1701458596484804	1.125138171	1.314911659	bible
hoy_deva																	hoy	deva	2.564579591724818	4.842236362695569	1.001576814	2.565376791	2.5670983652071664	4.8490361629561685	0.984642846	2.524609911	abugida							4.842236362695569	2.564579591724818	1.001576814	2.565376791	bible
hre_latn																	hre	latn	1.1069769504787783	4.656326593438256	0.980375643	1.083881511	1.1091948843573085	4.648420293091275	0.981386486	1.087228865	alphabet			Austro-Asiatic				4.656326593438256	1.1069769504787783	0.980375643	1.083881511	bible
hrv_latn	0.989672823	0.9626727815803257	1.0315593376284418	4.570450835663444	4.631509384865915	4.608643090083705	4.54587346	0.974546303	0.9995071600669836	1.0264812186131953	0.974546303	0.9995071600669836	1.0264812186131953	0.974546303	0.9995071600669836	1.0264812186131953	hrv	latn	1.0521353429534412	4.5761082778953135	0.78425337	0.824097735	1.0513838872311967	4.586432659061443	0.781445985	0.820603423	alphabet			Indo-European	36.0			4.570450835663444	1.0315593376284418	0.9626727815803257	0.989672823	nllb
hto_latn																	hto	latn	1.1731754694631542	4.572634085573618	1.250029179	1.464649951	1.1736071644362551	4.553355377416269	1.344024378	1.575443894	alphabet			Huitotoan	24.0			4.572634085573618	1.1731754694631542	1.250029179	1.464649951	bible
hub_latn																	hub	latn	1.0178317818714515	4.105619841294676	1.331027996	1.353050216	1.0175293073545364	4.0986937370459176	1.386139967	1.408727705	alphabet			Jivaroan	23.0			4.105619841294676	1.0178317818714515	1.331027996	1.353050216	bible
hui_latn																	hui	latn	1.010152934740287	4.137790235639488	1.393022654	1.405387305	1.009652339090869	4.129277359819752	1.456083363	1.468355244	alphabet							4.137790235639488	1.010152934740287	1.393022654	1.405387305	bible
hun_latn	1.0199553495865443	0.9365863747545872	1.093436875352097	4.889312586876495	4.847115368516974	4.843560945668883	4.782649054124429	1.0414751623437994	1.1436693064867205	1.0994176789551624	1.0414751623437994	1.1436693064867205	1.0994176789551624	1.0414751623437994	1.1436693064867205	1.0994176789551624	hun	latn	1.096467427543348	4.719530872872171	0.943843445	1.033585518	1.0947757900811297	4.714524803972483	0.947447979	1.03598532	alphabet			Uralic	52.0			4.889312586876495	1.093436875352097	0.9365863747545872	1.0199553495865443	nllb
hus_latn																	hus	latn	1.106694085587404	4.212461364725464	1.451200004	1.60400448	1.104376746785914	4.202604331350747	1.438426656	1.586638613	alphabet			Mayan	31.0			4.212461364725464	1.106694085587404	1.451200004	1.60400448	bible
huu_latn																	huu	latn	1.107305096955352	4.332670797658362	1.245358239	1.37724852	1.1083217026188248	4.313908174917096	1.365331425	1.51139147	alphabet	1.015494267121165	2.7990182505611334	Huitotoan	20.0	0.900893356	0.914852038	4.332670797658362	1.107305096955352	1.245358239	1.37724852	bible
huv_latn																	huv	latn	1.0645499188643135	4.500797497990902	1.289037594	1.370510388	1.0643906365282716	4.489828419671144	1.31861673	1.40182135	alphabet			Huavean	26.5			4.500797497990902	1.0645499188643135	1.289037594	1.370510388	bible
hva_latn																	hva	latn									alphabet	1.0438661026301268	3.0560652261408765			1.011911409	1.056300019					
hwc_latn																	hwc	latn	1.016175306399127	4.443116971026699	1.176584881	1.194105278	1.0164021369345595	4.434879432326397	1.243157624	1.262015852	alphabet			other				4.443116971026699	1.016175306399127	1.176584881	1.194105278	bible
hwi_latn																	hwi	latn									alphabet	1.1396959611405957	2.72005604			1.034524474	1.179043365					
hye_armn	1.7242264918820087	0.9713865971128076	1.7637293180913778	5.300593230222376	4.906532033494552	4.843614682	4.7651880187135065	1.0998629756414384	2.028236756194763	1.8469946892695108	1.0998629756414384	2.028236756194763	1.8469946892695108	1.0998629756414384	2.028236756194763	1.8469946892695108	hye	armn									alphabet			Indo-European	36.5			5.300593230222376	1.7637293180913778	0.9713865971128076	1.7242264918820087	nllb
ian_latn																	ian	latn	1.0613267450964476	4.116401894966999	1.353352847	1.434534068	1.0592489689133455	4.113265556841639	1.487465024	1.573685183	alphabet			Sepik				4.116401894966999	1.0613267450964476	1.353352847	1.434534068	bible
ibb_latn																	ibb	latn									alphabet	1.0002119841718484	2.7915194943920785	Niger-Congo	32.0	1.316955146	1.31723432					
ibl_latn																	ibl	latn	1.044758890110758	4.216270003269451	1.506720341	1.572169779	1.043680931258173	4.200860551863899	1.567917216	1.63442095	alphabet							4.216270003269451	1.044758890110758	1.506720341	1.572169779	bible
ibo_latn	1.3450209683801222	1.1562709882949782	1.1809918157861123	4.702340484375269	4.656594513709374	4.634863066552066	4.587245751994876	1.0091251201619729	1.197368539	1.189727620475559	1.0091251201619729	1.197368539	1.189727620475559	1.0091251201619729	1.197368539	1.189727620475559	ibo	latn	1.2380528042026884	4.549936230880952	0.981053056	1.213060273	1.2425218843135113	4.552550051	1.030569582	1.278952483	alphabet			Niger-Congo	48.75			4.702340484375269	1.1809918157861123	1.1562709882949782	1.3450209683801222	nllb
ice_latn																	ice	latn									alphabet	1.098009188361409	3.223437310345028			0.972268751	1.067560022					
ifa_latn																	ifa	latn	1.000331750374617	4.071522902263406	1.227919452	1.226774245	1.0003519157413168	4.062529050714886	1.279460007	1.278358215	alphabet							4.071522902263406	1.000331750374617	1.227919452	1.226774245	bible
ifb_latn																	ifb	latn	1.0107725487624502	4.126163485701567	1.256389073	1.268318438	1.0097743423513277	4.114817496987571	1.289840157	1.300868113	alphabet			Austronesian				4.126163485701567	1.0107725487624502	1.256389073	1.268318438	bible
ifk_latn																	ifk	latn	1.0136676763728747	4.166614962195276	1.124211307	1.138136271	1.0130105319972444	4.162573543515916	1.132159972	1.145499225	alphabet							4.166614962195276	1.0136676763728747	1.124211307	1.138136271	bible
ifu_latn																	ifu	latn	1.0268748815473374	4.226151211611983	1.340353856	1.374636008	1.025496306555863	4.223344511936249	1.393239636	1.427029545	alphabet							4.226151211611983	1.0268748815473374	1.340353856	1.374636008	bible
ify_latn																	ify	latn	1.012161984	4.210321815645207	1.249843806	1.263445407	1.011307864946852	4.198756698834871	1.304055575	1.317202445	alphabet							4.210321815645207	1.012161984	1.249843806	1.263445407	bible
ign_latn																	ign	latn	1.0917938687140338	4.264380912118162	1.735129544	1.892009326	1.0908567011676675	4.260413871030108	1.757959991	1.915357002	alphabet			Arawakan	23.0			4.264380912118162	1.0917938687140338	1.735129544	1.892009326	bible
igr_latn																	igr	latn									alphabet	1.0754293604902043	2.997896093987809			1.078261679	1.159594268					
ikk_latn																	ikk	latn	1.389457063	4.622943975661297	0.9754255	1.353598775	1.3897534912365386	4.626006961171699	0.966117776	1.341037399	alphabet							4.622943975661297	1.389457063	0.9754255	1.353598775	bible
ikw_latn																	ikw	latn	1.1847919441367207	4.573352892096312	0.919300984	1.087803707	1.186014391433346	4.569408608042193	0.943074004	1.117143018	alphabet				46.0			4.573352892096312	1.1847919441367207	0.919300984	1.087803707	bible
ilo_latn	1.076508439815689	1.079661761	1.001850313	4.3523763762097705	4.271027869468374	4.209016722805683	4.128002498236373	1.2062047024310196	1.207998163	1.0023387323103128	1.2062047024310196	1.207998163	1.0023387323103128	1.2062047024310196	1.207998163	1.0023387323103128	ilo	latn	1.010535103	4.071134397865023	1.18434537	1.195309821	1.0090819966776503	4.070000487531779	1.181005371	1.190286132	alphabet	1.0	2.762084401819466	Austronesian	34.5	1.19728271	1.19728271	4.3523763762097705	1.001850313	1.079661761	1.076508439815689	nllb
imo_latn																	imo	latn	1.0089140335798927	4.145382418677517	1.690864318	1.703780485	1.0078551011187704	4.126024885066539	1.797422249	1.809344458	alphabet							4.145382418677517	1.0089140335798927	1.690864318	1.703780485	bible
inb_latn																	inb	latn	1.0987861524268858	4.201019753320521	1.414029298	1.55175196	1.0959821798705498	4.202339500416142	1.454660213	1.592348402	alphabet			Quechuan	22.0			4.201019753320521	1.0987861524268858	1.414029298	1.55175196	bible
ind_latn	1.1787462375711268	1.1799118076422488	1.004398258114254	4.420530916688885	4.475942944101631	4.436899806346035	4.348826247123455	1.079614114764391	1.0795842617095723	1.0008435259384223	1.079614114764391	1.0795842617095723	1.0008435259384223	1.079614114764391	1.0795842617095723	1.0008435259384223	ind	latn	1.0124910444506745	4.315989200775236	1.469389436	1.48586318	1.0124036569589845	4.305993366405866	1.479255781	1.495787927	alphabet			Austronesian	62.0			4.420530916688885	1.004398258114254	1.1799118076422488	1.1787462375711268	nllb
ino_latn																	ino	latn	1.0144570332974323	3.949611992888701	1.672285831	1.694317844	1.013644142056898	3.945478914515396	1.752556846	1.774314785	alphabet							3.949611992888701	1.0144570332974323	1.672285831	1.694317844	bible
inz_latn																	inz	latn									alphabet	1.0	2.880864713647897	Chumash		1.17355295	1.17355295					
iou_latn																	iou	latn	1.1802937174653243	4.326949392177802	1.352325286	1.594123563	1.1799746150621129	4.323963701206496	1.399985527	1.649944187	alphabet							4.326949392177802	1.1802937174653243	1.352325286	1.594123563	bible
ipi_latn																	ipi	latn	1.0005911711405262	4.000165731125382	1.951095874	1.949781719	1.0006951848684031	3.9973936003715385	2.058719004	2.057652	alphabet							4.000165731125382	1.0005911711405262	1.951095874	1.949781719	bible
iqw_latn																	iqw	latn	1.1769723385650954	4.763686888877568	1.196092522	1.405988435	1.1755022048015678	4.767424109132674	1.230783456	1.445034251	alphabet				40.0			4.763686888877568	1.1769723385650954	1.196092522	1.405988435	bible
